Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(°F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.16960962,40.96732431,CHURCH17,15/10/09-18:03:18,SOYBEANS,1063,4.547,355.60,1.000,818.97,10/9/2015,On,34.00,Yes,18.59,14.10,5238.5,87.31,5172.3,86.21,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.100,12.78,1115.6,10/9/2015
-86.16961064,40.96733825,CHURCH17,15/10/09-18:03:18,SOYBEANS,1064,5.217,357.00,1.000,819.31,10/9/2015,On,34.00,Yes,20.28,14.20,4981.9,83.03,4913.2,81.89,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.557,14.66,1217.0,10/9/2015
-86.16961202,40.96735352,CHURCH17,15/10/09-18:03:18,SOYBEANS,1065,5.719,356.00,1.000,819.57,10/9/2015,On,34.00,Yes,20.28,14.20,4544.6,75.74,4481.9,74.70,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.899,16.07,1217.0,10/9/2015
-86.16961424,40.96737096,CHURCH17,15/10/09-18:03:18,SOYBEANS,1066,6.385,354.30,1.000,820.03,10/9/2015,On,34.00,Yes,20.88,13.60,4189.8,69.83,4160.9,69.35,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.353,17.94,1252.7,10/9/2015
-86.16961693,40.96738817,CHURCH17,15/10/09-18:03:18,SOYBEANS,1067,6.296,353.20,1.000,820.35,10/9/2015,On,34.00,Yes,22.01,13.50,4478.8,74.65,4453.0,74.22,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.293,17.69,1320.5,10/9/2015
-86.16961914,40.96740499,CHURCH17,15/10/09-18:03:18,SOYBEANS,1068,6.391,354.50,1.000,820.65,10/9/2015,On,34.00,Yes,23.14,13.60,4638.8,77.31,4606.8,76.78,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.358,17.96,1388.4,10/9/2015
-86.16962187,40.96742180,CHURCH17,15/10/09-18:03:18,SOYBEANS,1069,6.270,352.80,1.000,820.95,10/9/2015,On,34.00,Yes,22.76,13.60,4652.0,77.53,4619.9,77.00,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.275,17.62,1365.9,10/9/2015
-86.16962493,40.96743889,CHURCH17,15/10/09-18:03:18,SOYBEANS,1070,6.289,352.20,1.000,821.17,10/9/2015,On,34.00,Yes,20.07,13.70,4088.8,68.15,4055.9,67.60,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.288,17.67,1204.3,10/9/2015
-86.16962763,40.96745567,CHURCH17,15/10/09-18:03:18,SOYBEANS,1071,6.289,353.20,1.000,821.53,10/9/2015,On,34.00,Yes,21.13,13.60,4303.9,71.73,4274.2,71.24,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.288,17.67,1267.6,10/9/2015
-86.16962980,40.96747048,CHURCH17,15/10/09-18:03:18,SOYBEANS,1072,5.764,353.80,1.000,822.00,10/9/2015,On,34.00,Yes,19.34,13.30,4297.7,71.63,4282.9,71.38,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.930,16.20,1160.2,10/9/2015
-86.16963240,40.96748567,CHURCH17,15/10/09-18:03:18,SOYBEANS,1073,5.646,352.50,1.000,822.42,10/9/2015,On,34.00,Yes,20.73,13.60,4704.2,78.40,4671.8,77.86,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.850,15.87,1243.9,10/9/2015
-86.16963511,40.96750088,CHURCH17,15/10/09-18:03:18,SOYBEANS,1074,5.748,352.30,1.000,822.88,10/9/2015,On,34.00,Yes,18.22,13.70,4061.2,67.69,4028.5,67.14,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.919,16.15,1093.2,10/9/2015
-86.16963795,40.96751653,CHURCH17,15/10/09-18:03:18,SOYBEANS,1075,5.725,352.20,1.000,823.33,10/9/2015,On,34.00,Yes,19.74,13.80,4417.6,73.63,4377.0,72.95,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.903,16.09,1184.4,10/9/2015
-86.16964040,40.96753216,CHURCH17,15/10/09-18:03:18,SOYBEANS,1076,5.741,353.40,1.000,823.85,10/9/2015,On,34.00,Yes,19.07,13.60,4255.2,70.92,4225.8,70.43,In,0.499,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.915,16.13,1144.1,10/9/2015
-86.16964288,40.96754834,CHURCH17,15/10/09-18:03:18,SOYBEANS,1077,5.919,353.40,1.000,824.25,10/9/2015,On,34.00,Yes,16.86,13.40,3650.1,60.84,3633.3,60.56,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.035,16.63,1011.7,10/9/2015
-86.16964516,40.96756292,CHURCH17,15/10/09-18:03:18,SOYBEANS,1078,5.554,353.20,1.000,824.76,10/9/2015,On,34.00,Yes,18.48,13.70,4261.6,71.03,4227.4,70.46,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.787,15.61,1108.5,10/9/2015
-86.16964711,40.96757744,CHURCH17,15/10/09-18:03:18,SOYBEANS,1079,5.295,354.40,1.000,825.15,10/9/2015,On,34.00,Yes,15.95,13.70,3858.8,64.31,3827.7,63.80,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.610,14.88,956.91,10/9/2015
-86.16964921,40.96759199,CHURCH17,15/10/09-18:03:18,SOYBEANS,1080,5.456,353.70,1.000,825.54,10/9/2015,On,34.00,Yes,17.25,13.80,4049.6,67.49,4012.3,66.87,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.720,15.33,1034.7,10/9/2015
-86.16965157,40.96760700,CHURCH17,15/10/09-18:03:18,SOYBEANS,1081,5.472,353.20,1.000,825.90,10/9/2015,On,34.00,Yes,16.74,13.70,3919.5,65.33,3888.0,64.80,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.731,15.38,1004.5,10/9/2015
-86.16965439,40.96762184,CHURCH17,15/10/09-18:03:18,SOYBEANS,1082,5.486,351.60,1.000,826.25,10/9/2015,On,34.00,Yes,18.20,13.30,4249.7,70.83,4235.0,70.58,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.740,15.41,1091.7,10/9/2015
-86.16965676,40.96763676,CHURCH17,15/10/09-18:03:18,SOYBEANS,1083,5.354,353.40,1.000,826.59,10/9/2015,On,34.00,Yes,18.01,13.60,4309.8,71.83,4280.1,71.33,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.651,15.04,1080.7,10/9/2015
-86.16965973,40.96765187,CHURCH17,15/10/09-18:03:18,SOYBEANS,1084,5.558,351.30,1.000,826.87,10/9/2015,On,34.00,Yes,19.30,13.70,4448.1,74.14,4412.3,73.54,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.789,15.62,1157.7,10/9/2015
-86.16966314,40.96766867,CHURCH17,15/10/09-18:03:18,SOYBEANS,1085,6.027,351.30,1.000,827.16,10/9/2015,On,34.00,Yes,18.21,13.70,3871.9,64.53,3840.8,64.01,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.109,16.93,1092.8,10/9/2015
-86.16966617,40.96768615,CHURCH17,15/10/09-18:03:18,SOYBEANS,1086,6.378,352.70,1.000,827.41,10/9/2015,On,34.00,Yes,18.48,13.70,3712.7,61.88,3682.8,61.38,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.349,17.92,1108.9,10/9/2015
-86.16966886,40.96770359,CHURCH17,15/10/09-18:03:18,SOYBEANS,1087,6.378,353.40,1.000,827.68,10/9/2015,On,34.00,Yes,20.97,13.20,4212.0,70.20,4202.3,70.04,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.349,17.92,1258.1,10/9/2015
-86.16967187,40.96772149,CHURCH17,15/10/09-18:03:18,SOYBEANS,1088,6.450,352.70,1.000,827.88,10/9/2015,On,34.00,Yes,18.90,13.50,3754.3,62.57,3732.7,62.21,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.398,18.12,1134.0,10/9/2015
-86.16967502,40.96773966,CHURCH17,15/10/09-18:03:18,SOYBEANS,1089,6.575,352.50,1.000,828.04,10/9/2015,On,34.00,Yes,21.42,13.70,4174.4,69.57,4140.8,69.01,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.483,18.47,1285.3,10/9/2015
-86.16967808,40.96775771,CHURCH17,15/10/09-18:03:18,SOYBEANS,1090,6.729,352.70,1.000,828.25,10/9/2015,On,34.00,Yes,20.70,13.70,3941.3,65.69,3909.5,65.16,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.588,18.91,1242.0,10/9/2015
-86.16968051,40.96777608,CHURCH17,15/10/09-18:03:18,SOYBEANS,1091,6.588,354.50,1.000,828.42,10/9/2015,On,34.00,Yes,22.73,13.50,4419.8,73.66,4394.4,73.24,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.492,18.51,1363.6,10/9/2015
-86.16968303,40.96779468,CHURCH17,15/10/09-18:03:18,SOYBEANS,1092,6.827,354.10,1.000,828.53,10/9/2015,On,34.00,Yes,23.21,13.30,4355.7,72.59,4340.6,72.34,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.655,19.18,1392.7,10/9/2015
-86.16968569,40.96781335,CHURCH17,15/10/09-18:03:18,SOYBEANS,1093,6.588,353.80,1.000,828.56,10/9/2015,On,34.00,Yes,22.75,13.60,4424.4,73.74,4393.8,73.23,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.492,18.51,1365.0,10/9/2015
-86.16968824,40.96783204,CHURCH17,15/10/09-18:03:18,SOYBEANS,1094,7.339,354.20,1.000,828.61,10/9/2015,On,34.00,Yes,20.24,13.70,3534.0,58.90,3505.6,58.43,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,5.004,20.62,1214.7,10/9/2015
-86.16969060,40.96784873,CHURCH17,15/10/09-18:03:18,SOYBEANS,1095,6.198,353.90,1.000,828.70,10/9/2015,On,34.00,Yes,24.33,13.70,5030.0,83.83,4989.5,83.16,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.226,17.41,1459.9,10/9/2015
-86.16969305,40.96786503,CHURCH17,15/10/09-18:03:18,SOYBEANS,1096,5.850,353.50,1.000,828.79,10/9/2015,On,34.00,Yes,23.22,13.20,5086.4,84.77,5074.7,84.58,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.988,16.44,1393.4,10/9/2015
-86.16969581,40.96788138,CHURCH17,15/10/09-18:03:18,SOYBEANS,1097,5.991,352.60,1.000,828.80,10/9/2015,On,34.00,Yes,21.50,13.40,4598.3,76.64,4577.1,76.29,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.085,16.83,1290.1,10/9/2015
-86.16969853,40.96789815,CHURCH17,15/10/09-18:03:18,SOYBEANS,1098,6.020,353.10,1.000,828.85,10/9/2015,On,34.00,Yes,25.80,13.60,5491.5,91.52,5453.6,90.89,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.105,16.92,1548.2,10/9/2015
-86.16970165,40.96791592,CHURCH17,15/10/09-18:03:18,SOYBEANS,1099,6.371,352.40,1.000,828.83,10/9/2015,On,34.00,Yes,20.39,13.70,4101.0,68.35,4068.0,67.80,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.344,17.90,1223.6,10/9/2015
-86.16970461,40.96793327,CHURCH17,15/10/09-18:03:18,SOYBEANS,1100,6.470,352.70,1.000,828.94,10/9/2015,On,34.00,Yes,21.66,13.20,4289.2,71.49,4279.3,71.32,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.411,18.18,1299.6,10/9/2015
-86.16970746,40.96795081,CHURCH17,15/10/09-18:03:18,SOYBEANS,1101,6.581,353.00,1.000,829.04,10/9/2015,On,34.00,Yes,22.41,13.20,4362.3,72.70,4352.3,72.54,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.487,18.49,1344.5,10/9/2015
-86.16971015,40.96796837,CHURCH17,15/10/09-18:03:18,SOYBEANS,1102,6.368,353.40,1.000,829.12,10/9/2015,On,34.00,Yes,21.44,13.50,4313.9,71.90,4289.1,71.49,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.342,17.89,1286.5,10/9/2015
-86.16971285,40.96798606,CHURCH17,15/10/09-18:03:18,SOYBEANS,1103,6.470,353.40,1.000,829.23,10/9/2015,On,34.00,Yes,19.98,13.60,3955.9,65.93,3928.6,65.48,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.411,18.18,1198.6,10/9/2015
-86.16971513,40.96800352,CHURCH17,15/10/09-18:03:18,SOYBEANS,1104,6.496,354.50,1.000,829.32,10/9/2015,On,34.00,Yes,21.57,13.70,4253.4,70.89,4219.2,70.32,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.429,18.25,1293.9,10/9/2015
-86.16971714,40.96802108,CHURCH17,15/10/09-18:03:18,SOYBEANS,1105,6.371,355.10,1.000,829.45,10/9/2015,On,34.00,Yes,21.88,13.20,4399.0,73.32,4388.9,73.15,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.344,17.90,1312.6,10/9/2015
-86.16971873,40.96803701,CHURCH17,15/10/09-18:03:18,SOYBEANS,1106,5.827,355.80,1.000,829.58,10/9/2015,On,34.00,Yes,18.04,13.30,3966.4,66.11,3952.8,65.88,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.973,16.37,1082.3,10/9/2015
-86.16972057,40.96805315,CHURCH17,15/10/09-18:03:18,SOYBEANS,1107,5.810,355.00,1.000,829.67,10/9/2015,On,34.00,Yes,19.57,13.60,4315.4,71.92,4285.7,71.43,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.962,16.33,1174.2,10/9/2015
-86.16972224,40.96806957,CHURCH17,15/10/09-18:03:18,SOYBEANS,1108,5.925,355.70,1.000,829.73,10/9/2015,On,34.00,Yes,19.01,13.70,4109.6,68.49,4076.5,67.94,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.040,16.65,1140.3,10/9/2015
-86.16972394,40.96808527,CHURCH17,15/10/09-18:03:18,SOYBEANS,1109,5.771,355.30,1.000,829.93,10/9/2015,On,34.00,Yes,21.32,13.70,4733.9,78.90,4695.8,78.26,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.935,16.22,1279.4,10/9/2015
-86.16972523,40.96810152,CHURCH17,15/10/09-18:03:18,SOYBEANS,1110,5.833,356.70,1.000,830.01,10/9/2015,On,34.00,Yes,20.98,13.30,4607.4,76.79,4591.5,76.53,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.977,16.39,1258.7,10/9/2015
-86.16972665,40.96811779,CHURCH17,15/10/09-18:03:18,SOYBEANS,1111,5.814,356.20,1.000,830.08,10/9/2015,On,34.00,Yes,19.52,13.40,4301.1,71.68,4281.3,71.35,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.964,16.34,1171.0,10/9/2015
-86.16972798,40.96813393,CHURCH17,15/10/09-18:03:18,SOYBEANS,1112,5.925,356.50,1.000,830.19,10/9/2015,On,34.00,Yes,18.64,13.60,4031.5,67.19,4003.7,66.73,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.040,16.65,1118.7,10/9/2015
-86.16972942,40.96814977,CHURCH17,15/10/09-18:03:18,SOYBEANS,1113,5.748,356.00,1.000,830.31,10/9/2015,On,34.00,Yes,19.57,13.70,4361.3,72.69,4326.2,72.10,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.919,16.15,1174.0,10/9/2015
-86.16973070,40.96816599,CHURCH17,15/10/09-18:03:18,SOYBEANS,1114,5.725,356.70,1.000,830.37,10/9/2015,On,34.00,Yes,21.07,13.70,4716.2,78.60,4678.3,77.97,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.903,16.09,1264.5,10/9/2015
-86.16973229,40.96818208,CHURCH17,15/10/09-18:03:18,SOYBEANS,1115,6.033,355.60,1.000,830.44,10/9/2015,On,34.00,Yes,17.74,13.10,3767.3,62.79,3763.0,62.72,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.114,16.95,1064.5,10/9/2015
-86.16973381,40.96819798,CHURCH17,15/10/09-18:03:18,SOYBEANS,1116,5.735,355.90,1.000,830.51,10/9/2015,On,34.00,Yes,20.68,13.20,4619.8,77.00,4609.1,76.82,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.910,16.11,1240.7,10/9/2015
-86.16973551,40.96821411,CHURCH17,15/10/09-18:03:18,SOYBEANS,1117,5.850,355.40,1.000,830.57,10/9/2015,On,34.00,Yes,19.54,13.50,4279.8,71.33,4255.2,70.92,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.988,16.44,1172.4,10/9/2015
-86.16973716,40.96823020,CHURCH17,15/10/09-18:03:18,SOYBEANS,1118,5.719,355.60,1.000,830.60,10/9/2015,On,34.00,Yes,21.63,13.60,4845.7,80.76,4812.3,80.21,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.899,16.07,1297.7,10/9/2015
-86.16973919,40.96824617,CHURCH17,15/10/09-18:03:18,SOYBEANS,1119,5.827,354.40,1.000,830.65,10/9/2015,On,34.00,Yes,21.40,13.70,4706.4,78.44,4668.5,77.81,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.973,16.37,1284.2,10/9/2015
-86.16974078,40.96826198,CHURCH17,15/10/09-18:03:18,SOYBEANS,1120,5.850,355.80,1.000,830.67,10/9/2015,On,34.00,Yes,19.77,13.20,4329.8,72.16,4319.8,72.00,In,0.503,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.988,16.44,1186.1,10/9/2015
-86.16974267,40.96827791,CHURCH17,15/10/09-18:03:18,SOYBEANS,1121,5.735,354.70,1.000,830.69,10/9/2015,On,34.00,Yes,17.46,13.50,3901.0,65.02,3878.6,64.64,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.910,16.11,1047.7,10/9/2015
-86.16974474,40.96829409,CHURCH17,15/10/09-18:03:18,SOYBEANS,1122,5.840,354.50,1.000,830.66,10/9/2015,On,34.00,Yes,20.02,13.70,4391.9,73.20,4356.5,72.61,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.982,16.41,1201.1,10/9/2015
-86.16974696,40.96831001,CHURCH17,15/10/09-18:03:18,SOYBEANS,1123,5.758,353.90,1.000,830.70,10/9/2015,On,34.00,Yes,21.10,13.70,4695.3,78.26,4657.6,77.63,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.926,16.18,1266.1,10/9/2015
-86.16974902,40.96832604,CHURCH17,15/10/09-18:03:18,SOYBEANS,1124,5.889,354.50,1.000,830.81,10/9/2015,On,34.00,Yes,18.07,13.70,3932.0,65.53,3900.4,65.01,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.015,16.55,1084.4,10/9/2015
-86.16975126,40.96834221,CHURCH17,15/10/09-18:03:18,SOYBEANS,1125,5.755,353.90,1.000,830.78,10/9/2015,On,34.00,Yes,20.21,13.30,4500.5,75.01,4485.0,74.75,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.924,16.17,1212.9,10/9/2015
-86.16975331,40.96835846,CHURCH17,15/10/09-18:03:18,SOYBEANS,1126,5.928,354.70,1.000,830.81,10/9/2015,On,34.00,Yes,18.90,13.50,4084.6,68.08,4061.2,67.69,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.042,16.66,1134.0,10/9/2015
-86.16975529,40.96837475,CHURCH17,15/10/09-18:03:18,SOYBEANS,1127,5.840,354.80,1.000,830.77,10/9/2015,On,34.00,Yes,22.58,13.70,4954.2,82.57,4914.3,81.91,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.982,16.41,1354.9,10/9/2015
-86.16975738,40.96839101,CHURCH17,15/10/09-18:03:18,SOYBEANS,1128,5.840,354.40,1.000,830.70,10/9/2015,On,34.00,Yes,22.47,13.70,4929.2,82.15,4889.5,81.49,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.982,16.41,1348.1,10/9/2015
-86.16975948,40.96840730,CHURCH17,15/10/09-18:03:18,SOYBEANS,1129,5.906,354.40,1.000,830.69,10/9/2015,On,34.00,Yes,21.58,13.40,4681.0,78.02,4659.5,77.66,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.026,16.59,1294.6,10/9/2015
-86.16976154,40.96842383,CHURCH17,15/10/09-18:03:18,SOYBEANS,1130,6.020,354.60,1.000,830.70,10/9/2015,On,34.00,Yes,20.72,13.30,4409.9,73.50,4394.7,73.25,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.105,16.92,1243.3,10/9/2015
-86.16976371,40.96844040,CHURCH17,15/10/09-18:03:18,SOYBEANS,1131,6.010,354.30,1.000,830.68,10/9/2015,On,34.00,Yes,21.81,13.60,4650.0,77.50,4617.9,76.96,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.098,16.89,1308.9,10/9/2015
-86.16976626,40.96845673,CHURCH17,15/10/09-18:03:18,SOYBEANS,1132,5.997,353.10,1.000,830.67,10/9/2015,On,34.00,Yes,22.41,13.70,4787.0,79.78,4748.4,79.14,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.089,16.85,1344.5,10/9/2015
-86.16976883,40.96847329,CHURCH17,15/10/09-18:03:18,SOYBEANS,1133,6.040,353.40,1.000,830.62,10/9/2015,On,34.00,Yes,19.54,13.70,4144.5,69.08,4111.2,68.52,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.118,16.97,1172.3,10/9/2015
-86.16977154,40.96848997,CHURCH17,15/10/09-18:03:18,SOYBEANS,1134,6.014,353.00,1.000,830.56,10/9/2015,On,34.00,Yes,20.65,13.30,4398.7,73.31,4383.6,73.06,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.100,16.90,1238.8,10/9/2015
-86.16977396,40.96850647,CHURCH17,15/10/09-18:03:18,SOYBEANS,1135,5.928,353.80,1.000,830.55,10/9/2015,On,34.00,Yes,19.12,13.40,4131.3,68.86,4112.4,68.54,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.042,16.66,1147.0,10/9/2015
-86.16977642,40.96852320,CHURCH17,15/10/09-18:03:18,SOYBEANS,1136,6.004,353.70,1.000,830.50,10/9/2015,On,34.00,Yes,21.05,13.70,4492.7,74.88,4456.5,74.28,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.094,16.87,1263.2,10/9/2015
-86.16977865,40.96853990,CHURCH17,15/10/09-18:03:18,SOYBEANS,1137,6.204,354.30,1.000,830.44,10/9/2015,On,34.00,Yes,21.23,13.70,4383.6,73.06,4348.4,72.47,In,0.500,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.230,17.43,1273.6,10/9/2015
-86.16978068,40.96855652,CHURCH17,15/10/09-18:03:18,SOYBEANS,1138,5.899,354.80,1.000,830.42,10/9/2015,On,34.00,Yes,20.79,13.60,4515.8,75.26,4484.6,74.74,In,0.504,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.022,16.58,1247.5,10/9/2015
-86.16978251,40.96857320,CHURCH17,15/10/09-18:03:18,SOYBEANS,1139,5.741,355.30,1.000,830.41,10/9/2015,On,34.00,Yes,19.87,13.30,4434.9,73.91,4419.6,73.66,In,0.499,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,3.915,16.13,1192.4,10/9/2015
-86.16978453,40.96858988,CHURCH17,15/10/09-18:03:18,SOYBEANS,1140,6.135,354.70,1.000,830.37,10/9/2015,On,34.00,Yes,21.71,13.60,4532.9,75.55,4501.7,75.03,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.183,17.24,1302.4,10/9/2015
-86.16978667,40.96860653,CHURCH17,15/10/09-18:03:18,SOYBEANS,1141,6.106,354.40,1.000,830.34,10/9/2015,On,34.00,Yes,23.75,13.80,4982.9,83.05,4937.0,82.28,In,0.502,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.163,17.16,1424.8,10/9/2015
-86.16978895,40.96862335,CHURCH17,15/10/09-18:03:18,SOYBEANS,1142,5.991,354.10,1.000,830.24,10/9/2015,On,34.00,Yes,20.28,13.90,4337.1,72.29,4292.3,71.54,In,0.501,Unknown,0.00,Unknown,-459.67,0.00,None,Unknown,Unknown,Unknown,,13,4.085,16.83,1216.8,10/9/2015
