Longitude,Latitude,Field,Dataset,Product - Name,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Sky Cond,Wind Speed(mph),Wind Dir,Air Temp(¡F),Humidity(%),Soil Tex,Soil Cond,Soil Moist,Crop Resid,Nozzle PN,Pass Num,Speed(mph),Prod(ac/h),Crop Flw(V)(bu/h),Date
-86.16920798,40.96953507,CHURCH17,15/10/09-18:03:18,SOYBEANS,638,5.079,264.4,1,825.44,10/9/15,On,34,Yes,12.57,14.4,3171.9,52.86,3120.8,52.01,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.463,14.27,754.4,10/9/15
-86.16922648,40.96953412,CHURCH17,15/10/09-18:03:18,SOYBEANS,639,5.21,266.4,1,825.53,10/9/15,On,34,Yes,17.12,13.6,4210.6,70.18,4181.5,69.69,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.552,14.64,1027.3,10/9/15
-86.16924446,40.96953354,CHURCH17,15/10/09-18:03:18,SOYBEANS,640,5.098,267.7,1,825.62,10/9/15,On,34,Yes,17.02,13.9,4276.1,71.27,4231.9,70.53,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.476,14.33,1021,10/9/15
-86.16926337,40.96953316,CHURCH17,15/10/09-18:03:18,SOYBEANS,641,5.108,268.6,1,825.53,10/9/15,On,34,Yes,17.45,14.2,4375.7,72.93,4315.3,71.92,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.483,14.35,1046.8,10/9/15
-86.169282,40.96953317,CHURCH17,15/10/09-18:03:18,SOYBEANS,642,4.911,270.3,1,825.45,10/9/15,On,34,Yes,16.3,14.4,4252.2,70.87,4183.8,69.73,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.349,13.8,978.03,10/9/15
-86.16930033,40.96953333,CHURCH17,15/10/09-18:03:18,SOYBEANS,643,5.21,270.7,1,825.48,10/9/15,On,34,Yes,18.78,14.5,4619,76.98,4539.3,75.66,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.552,14.64,1127,10/9/15
-86.16931886,40.96953355,CHURCH17,15/10/09-18:03:18,SOYBEANS,644,4.829,270.9,1,825.36,10/9/15,On,34,Yes,16.99,13.7,4508,75.13,4471.8,74.53,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.293,13.57,1019.6,10/9/15
-86.16933714,40.96953378,CHURCH17,15/10/09-18:03:18,SOYBEANS,645,4.902,271,1,825.21,10/9/15,On,34,Yes,17.79,13.7,4649.2,77.49,4611.8,76.86,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.342,13.77,1067.2,10/9/15
-86.16935591,40.96953384,CHURCH17,15/10/09-18:03:18,SOYBEANS,646,5.013,270.1,1,825,10/9/15,On,34,Yes,19.04,13.9,4864.9,81.08,4814.5,80.24,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.418,14.09,1142.1,10/9/15
-86.16937367,40.96953376,CHURCH17,15/10/09-18:03:18,SOYBEANS,647,5.013,269.6,1,825.1,10/9/15,On,34,Yes,15.78,14,4033.7,67.23,3987.3,66.46,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.418,14.09,946.98,10/9/15
-86.16939121,40.96953405,CHURCH17,15/10/09-18:03:18,SOYBEANS,648,4.918,271.5,1,825.27,10/9/15,On,34,Yes,18.29,14,4764.3,79.41,4709.6,78.49,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.353,13.82,1097.3,10/9/15
-86.1694089,40.96953383,CHURCH17,15/10/09-18:03:18,SOYBEANS,649,4.931,268.7,1,825.43,10/9/15,On,34,Yes,17.75,13.5,4611.5,76.86,4585,76.42,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.362,13.86,1064.9,10/9/15
-86.16942673,40.9695334,CHURCH17,15/10/09-18:03:18,SOYBEANS,650,4.849,268.1,1,825.48,10/9/15,On,34,Yes,16.32,13.6,4312.5,71.87,4282.7,71.38,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.306,13.63,979.3,10/9/15
-86.1694449,40.96953271,CHURCH17,15/10/09-18:03:18,SOYBEANS,651,4.987,267,1,825.52,10/9/15,On,34,Yes,15.42,13.8,3961.5,66.02,3925.1,65.42,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.4,14.01,925.17,10/9/15
-86.1694643,40.9695323,CHURCH17,15/10/09-18:03:18,SOYBEANS,652,5.207,268.6,1,825.55,10/9/15,On,34,Yes,18.33,13.9,4510.2,75.17,4463.5,74.39,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.55,14.63,1099.7,10/9/15
-86.16948484,40.96953177,CHURCH17,15/10/09-18:03:18,SOYBEANS,653,5.463,268,1,825.51,10/9/15,On,34,Yes,18.06,14,4236.8,70.61,4188.1,69.8,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.724,15.35,1083.9,10/9/15
-86.16950299,40.96953124,CHURCH17,15/10/09-18:03:18,SOYBEANS,654,5.295,267.8,1,825.62,10/9/15,On,34,Yes,16.4,13.4,3968.6,66.14,3950.4,65.84,In,0.504,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.61,14.88,984.15,10/9/15
-86.1695238,40.96953078,CHURCH17,15/10/09-18:03:18,SOYBEANS,655,5.472,268.4,1,825.61,10/9/15,On,34,Yes,16.95,13.6,3967.8,66.13,3940.5,65.67,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.731,15.38,1016.9,10/9/15
-86.16954409,40.96953081,CHURCH17,15/10/09-18:03:18,SOYBEANS,656,5.548,270.3,1,825.63,10/9/15,On,34,Yes,14.89,13.8,3437.5,57.29,3405.9,56.76,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.783,15.59,893.1,10/9/15
-86.16956446,40.96953014,CHURCH17,15/10/09-18:03:18,SOYBEANS,657,5.479,267.1,1,825.69,10/9/15,On,34,Yes,16.49,13.9,3855.9,64.27,3816,63.6,In,0.498,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.736,15.4,989.38,10/9/15
-86.16958506,40.96952882,CHURCH17,15/10/09-18:03:18,SOYBEANS,658,5.735,264.9,1,825.72,10/9/15,On,34,Yes,15.15,13.9,3383.6,56.39,3348.6,55.81,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.91,16.11,908.73,10/9/15
-86.16960646,40.96952817,CHURCH17,15/10/09-18:03:18,SOYBEANS,659,5.627,268,1,825.55,10/9/15,On,34,Yes,14.86,13.3,3383.1,56.38,3371.4,56.19,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.836,15.81,891.45,10/9/15
-86.16962649,40.96952753,CHURCH17,15/10/09-18:03:18,SOYBEANS,660,5.656,267.5,1,825.57,10/9/15,On,34,Yes,14.66,13.6,3320.2,55.34,3297.3,54.96,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.856,15.89,879.47,10/9/15
-86.16964678,40.96952672,CHURCH17,15/10/09-18:03:18,SOYBEANS,661,5.781,266.9,1,825.63,10/9/15,On,34,Yes,15.89,13.7,3522.6,58.71,3494.2,58.24,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.941,16.24,953.63,10/9/15
-86.16966761,40.96952586,CHURCH17,15/10/09-18:03:18,SOYBEANS,662,5.709,266.9,1,825.54,10/9/15,On,34,Yes,17.42,13.8,3909.5,65.16,3873.6,64.56,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.892,16.04,1045.2,10/9/15
-86.16968853,40.96952538,CHURCH17,15/10/09-18:03:18,SOYBEANS,663,5.656,268.4,1,825.45,10/9/15,On,34,Yes,16.77,13.9,3799.3,63.32,3760,62.67,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.856,15.89,1006.4,10/9/15
-86.16970965,40.96952479,CHURCH17,15/10/09-18:03:18,SOYBEANS,664,5.656,267.8,1,825.24,10/9/15,On,34,Yes,18.5,13.3,4189.5,69.82,4175,69.58,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.856,15.89,1109.7,10/9/15
-86.16973002,40.96952441,CHURCH17,15/10/09-18:03:18,SOYBEANS,665,5.646,268.7,1,825.13,10/9/15,On,34,Yes,16.87,13.3,3828.4,63.81,3815.2,63.59,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.85,15.87,1012.3,10/9/15
-86.16975074,40.96952416,CHURCH17,15/10/09-18:03:18,SOYBEANS,666,5.725,269.1,1,825.07,10/9/15,On,34,Yes,20.79,13.6,4652.9,77.55,4620.8,77.01,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.903,16.09,1247.5,10/9/15
-86.1697715,40.96952369,CHURCH17,15/10/09-18:03:18,SOYBEANS,667,5.472,268.1,1,824.87,10/9/15,On,34,Yes,20.94,13.7,4901.7,81.69,4862.2,81.04,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.731,15.38,1256.2,10/9/15
-86.16979247,40.96952343,CHURCH17,15/10/09-18:03:18,SOYBEANS,668,5.741,269.2,1,824.61,10/9/15,On,34,Yes,19.44,13.5,4337.5,72.29,4312.6,71.88,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.915,16.13,1166.3,10/9/15
-86.16981279,40.96952313,CHURCH17,15/10/09-18:03:18,SOYBEANS,669,5.663,268.8,1,824.64,10/9/15,On,34,Yes,19.21,13,4345.7,72.43,4345.7,72.43,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.861,15.91,1152.4,10/9/15
-86.16983361,40.96952338,CHURCH17,15/10/09-18:03:18,SOYBEANS,670,5.81,271.2,1,824.62,10/9/15,On,34,Yes,19.61,13.2,4323.9,72.07,4314,71.9,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.962,16.33,1176.6,10/9/15
-86.16985376,40.96952347,CHURCH17,15/10/09-18:03:18,SOYBEANS,671,5.571,270.2,1,824.56,10/9/15,On,34,Yes,22.22,13.4,5110,85.17,5086.5,84.78,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.798,15.65,1333.1,10/9/15
-86.16987367,40.96952337,CHURCH17,15/10/09-18:03:18,SOYBEANS,672,5.735,269.5,1,824.67,10/9/15,On,34,Yes,18.3,13.5,4089.3,68.16,4065.8,67.76,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.91,16.11,1098.3,10/9/15
-86.16989444,40.96952348,CHURCH17,15/10/09-18:03:18,SOYBEANS,673,5.863,270.5,1,824.56,10/9/15,On,34,Yes,19.42,13.3,4244.7,70.74,4230,70.5,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.997,16.47,1165.4,10/9/15
-86.16991485,40.96952337,CHURCH17,15/10/09-18:03:18,SOYBEANS,674,5.266,269.5,1,824.45,10/9/15,On,34,Yes,19.01,13.1,4625.9,77.1,4620.6,77.01,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.59,14.8,1140.7,10/9/15
-86.16993487,40.96952321,CHURCH17,15/10/09-18:03:18,SOYBEANS,675,5.479,269.4,1,824.38,10/9/15,On,34,Yes,19.15,13.6,4478,74.63,4447.1,74.12,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.736,15.4,1149,10/9/15
-86.16995507,40.96952307,CHURCH17,15/10/09-18:03:18,SOYBEANS,676,5.725,269.5,1,824.4,10/9/15,On,34,Yes,20.05,13.7,4487.6,74.79,4451.5,74.19,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.903,16.09,1203.2,10/9/15
-86.16997532,40.96952299,CHURCH17,15/10/09-18:03:18,SOYBEANS,677,5.755,269.8,1,824.33,10/9/15,On,34,Yes,19.22,13.8,4279.1,71.32,4239.8,70.66,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.924,16.17,1153.2,10/9/15
-86.16999557,40.96952283,CHURCH17,15/10/09-18:03:18,SOYBEANS,678,5.453,269.3,1,824.26,10/9/15,On,34,Yes,19.14,13.7,4497.1,74.95,4461,74.35,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.718,15.32,1148.4,10/9/15
-86.17001552,40.9695225,CHURCH17,15/10/09-18:03:18,SOYBEANS,679,5.472,268.7,1,824.27,10/9/15,On,34,Yes,19.2,13.3,4494.8,74.91,4479.3,74.66,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.731,15.38,1151.9,10/9/15
-86.17003578,40.96952234,CHURCH17,15/10/09-18:03:18,SOYBEANS,680,5.666,269.5,1,824.23,10/9/15,On,34,Yes,21.29,13.8,4814.3,80.24,4770,79.5,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.863,15.92,1277.4,10/9/15
-86.17005594,40.96952218,CHURCH17,15/10/09-18:03:18,SOYBEANS,681,5.538,269.4,1,824.16,10/9/15,On,34,Yes,17.9,14,4141.7,69.03,4094.1,68.23,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.776,15.56,1074.2,10/9/15
-86.17007556,40.96952176,CHURCH17,15/10/09-18:03:18,SOYBEANS,682,5.292,268.2,1,824.21,10/9/15,On,34,Yes,20.03,14,4849.3,80.82,4793.5,79.89,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.608,14.87,1201.8,10/9/15
-86.17009522,40.96952114,CHURCH17,15/10/09-18:03:18,SOYBEANS,683,5.554,267.5,1,824.27,10/9/15,On,34,Yes,18.98,13.9,4377.1,72.95,4331.8,72.2,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.787,15.61,1138.6,10/9/15
-86.17011576,40.96952043,CHURCH17,15/10/09-18:03:18,SOYBEANS,684,5.486,267.4,1,824.01,10/9/15,On,34,Yes,19.61,13.6,4581.2,76.35,4549.6,75.83,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.74,15.41,1176.9,10/9/15
-86.17013561,40.96951962,CHURCH17,15/10/09-18:03:18,SOYBEANS,685,5.453,266.8,1,823.87,10/9/15,On,34,Yes,21.17,14,4973.4,82.89,4916.2,81.94,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.718,15.32,1270,10/9/15
-86.17015619,40.96951891,CHURCH17,15/10/09-18:03:18,SOYBEANS,686,5.486,267.5,1,823.58,10/9/15,On,34,Yes,20.36,14.2,4756.4,79.27,4690.8,78.18,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.74,15.41,1221.9,10/9/15
-86.17017585,40.96951811,CHURCH17,15/10/09-18:03:18,SOYBEANS,687,5.456,266.8,1,823.47,10/9/15,On,34,Yes,21.29,14.3,4999.6,83.33,4924.9,82.08,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.72,15.33,1277.5,10/9/15
-86.1701956,40.96951688,CHURCH17,15/10/09-18:03:18,SOYBEANS,688,5.646,265.1,1,823.66,10/9/15,On,34,Yes,20.54,13.8,4661.2,77.69,4618.4,76.97,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.85,15.87,1232.5,10/9/15
-86.17021596,40.96951637,CHURCH17,15/10/09-18:03:18,SOYBEANS,689,5.472,268.5,1,823.58,10/9/15,On,34,Yes,20.53,13.9,4806.8,80.11,4757.1,79.28,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.731,15.38,1231.9,10/9/15
-86.17023597,40.96951631,CHURCH17,15/10/09-18:03:18,SOYBEANS,690,5.371,270,1,823.34,10/9/15,On,34,Yes,19.01,14.2,4536,75.6,4473.4,74.56,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.662,15.09,1140.9,10/9/15
-86.1702559,40.96951638,CHURCH17,15/10/09-18:03:18,SOYBEANS,691,5.404,270.3,1,823.21,10/9/15,On,34,Yes,20.64,14.3,4894,81.57,4820.8,80.35,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.684,15.18,1238.4,10/9/15
-86.17027609,40.96951676,CHURCH17,15/10/09-18:03:18,SOYBEANS,692,5.463,271.6,1,823.01,10/9/15,On,34,Yes,19.41,14.2,4551.5,75.86,4488.7,74.81,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.724,15.35,1164.3,10/9/15
-86.17029629,40.96951676,CHURCH17,15/10/09-18:03:18,SOYBEANS,693,5.541,269.8,1,822.85,10/9/15,On,34,Yes,18.44,13.8,4263.8,71.06,4224.6,70.41,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.778,15.57,1106.5,10/9/15
-86.17031556,40.96951692,CHURCH17,15/10/09-18:03:18,SOYBEANS,694,5.387,270.7,1,822.88,10/9/15,On,34,Yes,18.05,14.1,4293.2,71.55,4238.9,70.65,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.673,15.14,1083.1,10/9/15
-86.17033587,40.96951709,CHURCH17,15/10/09-18:03:18,SOYBEANS,695,5.456,270.6,1,822.82,10/9/15,On,34,Yes,18.57,14.2,4360.8,72.68,4300.6,71.68,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.72,15.33,1114.2,10/9/15
-86.17035528,40.96951688,CHURCH17,15/10/09-18:03:18,SOYBEANS,696,5.394,269,1,822.81,10/9/15,On,34,Yes,20.48,14.3,4864.6,81.08,4791.9,79.87,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.678,15.16,1228.8,10/9/15
-86.17037506,40.9695168,CHURCH17,15/10/09-18:03:18,SOYBEANS,697,5.627,269.8,1,822.86,10/9/15,On,34,Yes,19.73,13.9,4492.5,74.87,4446,74.1,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.836,15.81,1183.8,10/9/15
-86.17039519,40.96951643,CHURCH17,15/10/09-18:03:18,SOYBEANS,698,5.479,268.5,1,822.76,10/9/15,On,34,Yes,19.88,13.7,4649.1,77.48,4611.7,76.86,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.736,15.4,1192.9,10/9/15
-86.17041455,40.96951662,CHURCH17,15/10/09-18:03:18,SOYBEANS,699,5.453,271.1,1,822.81,10/9/15,On,34,Yes,19.3,14,4533.8,75.56,4481.7,74.7,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.718,15.32,1157.8,10/9/15
-86.17043396,40.96951705,CHURCH17,15/10/09-18:03:18,SOYBEANS,700,5.581,271.8,1,822.82,10/9/15,On,34,Yes,21.21,14.1,4869.8,81.16,4808.2,80.14,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.805,15.68,1272.7,10/9/15
-86.17045349,40.96951763,CHURCH17,15/10/09-18:03:18,SOYBEANS,701,5.446,272.3,1,822.9,10/9/15,On,34,Yes,19.75,14.2,4647,77.45,4582.9,76.38,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.713,15.3,1185.2,10/9/15
-86.17047402,40.96951799,CHURCH17,15/10/09-18:03:18,SOYBEANS,702,5.394,271.2,1,822.79,10/9/15,On,34,Yes,20.06,14.1,4765.6,79.43,4705.3,78.42,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.678,15.16,1203.7,10/9/15
-86.17049345,40.96951837,CHURCH17,15/10/09-18:03:18,SOYBEANS,703,5.295,271.5,1,822.8,10/9/15,On,34,Yes,19.71,13.7,4769.6,79.49,4731.3,78.85,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.61,14.88,1182.8,10/9/15
-86.1705138,40.96951857,CHURCH17,15/10/09-18:03:18,SOYBEANS,704,5.719,270.6,1,822.85,10/9/15,On,34,Yes,19.64,14,4399.8,73.33,4349.2,72.49,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.899,16.07,1178.3,10/9/15
-86.17053345,40.96951844,CHURCH17,15/10/09-18:03:18,SOYBEANS,705,5.387,269.3,1,822.85,10/9/15,On,34,Yes,21.15,14.2,5029.3,83.82,4959.9,82.67,In,0.499,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.673,15.14,1268.8,10/9/15
-86.17055367,40.96951822,CHURCH17,15/10/09-18:03:18,SOYBEANS,706,5.548,269.2,1,822.78,10/9/15,On,34,Yes,19.55,14.2,4515.2,75.25,4452.9,74.21,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.783,15.59,1173.1,10/9/15
-86.17057452,40.96951808,CHURCH17,15/10/09-18:03:18,SOYBEANS,707,5.312,269.5,1,822.64,10/9/15,On,34,Yes,21.1,14.4,5088.9,84.81,5007,83.45,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.622,14.93,1265.9,10/9/15
-86.17059519,40.96951775,CHURCH17,15/10/09-18:03:18,SOYBEANS,708,5.725,268.7,1,822.72,10/9/15,On,34,Yes,17.69,13.7,3958.9,65.98,3927,65.45,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.903,16.09,1061.4,10/9/15
-86.17061626,40.9695173,CHURCH17,15/10/09-18:03:18,SOYBEANS,709,5.741,268.3,1,822.67,10/9/15,On,34,Yes,19.79,13.8,4415.4,73.59,4374.8,72.91,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.915,16.13,1187.2,10/9/15
-86.17063724,40.96951699,CHURCH17,15/10/09-18:03:18,SOYBEANS,710,5.673,269,1,822.65,10/9/15,On,34,Yes,19.65,14,4437.5,73.96,4386.5,73.11,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.868,15.94,1178.8,10/9/15
-86.17065756,40.96951689,CHURCH17,15/10/09-18:03:18,SOYBEANS,711,5.627,269.7,1,822.73,10/9/15,On,34,Yes,19.87,14.1,4523.7,75.4,4466.5,74.44,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.836,15.81,1192,10/9/15
-86.17067794,40.96951636,CHURCH17,15/10/09-18:03:18,SOYBEANS,712,5.84,267.8,1,822.93,10/9/15,On,34,Yes,20.2,14.1,4432.1,73.87,4376.1,72.93,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.982,16.41,1212.1,10/9/15
-86.17069921,40.96951606,CHURCH17,15/10/09-18:03:18,SOYBEANS,713,5.732,269.1,1,822.96,10/9/15,On,34,Yes,18.82,13.5,4207.5,70.12,4183.3,69.72,In,0.5,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.908,16.11,1129.4,10/9/15
-86.17072056,40.96951592,CHURCH17,15/10/09-18:03:18,SOYBEANS,714,5.755,269.6,1,822.98,10/9/15,On,34,Yes,20.9,13.7,4653.3,77.56,4615.9,76.93,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.924,16.17,1254,10/9/15
-86.17074151,40.96951586,CHURCH17,15/10/09-18:03:18,SOYBEANS,715,5.656,269.8,1,823.02,10/9/15,On,34,Yes,20.84,13.9,4719.8,78.66,4671,77.85,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.856,15.89,1250.2,10/9/15
-86.17076294,40.9695158,CHURCH17,15/10/09-18:03:18,SOYBEANS,716,5.912,269.8,1,823.09,10/9/15,On,34,Yes,22.56,14,4888.9,81.48,4832.8,80.55,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,4.031,16.61,1353.6,10/9/15
-86.17078413,40.96951572,CHURCH17,15/10/09-18:03:18,SOYBEANS,717,5.82,269.7,1,823.11,10/9/15,On,34,Yes,19.99,14,4400.3,73.34,4349.7,72.49,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.968,16.35,1199.4,10/9/15
-86.17080536,40.96951531,CHURCH17,15/10/09-18:03:18,SOYBEANS,718,5.856,268.4,1,823.12,10/9/15,On,34,Yes,22.87,13.8,5002.5,83.37,4956.5,82.61,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.993,16.46,1372,10/9/15
-86.17082677,40.96951546,CHURCH17,15/10/09-18:03:18,SOYBEANS,719,5.833,270.8,1,823.08,10/9/15,On,34,Yes,20.4,13.7,4480.6,74.68,4444.5,74.08,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.977,16.39,1224,10/9/15
-86.17084819,40.96951487,CHURCH17,15/10/09-18:03:18,SOYBEANS,720,5.814,267.5,1,823.03,10/9/15,On,34,Yes,21.98,13.9,4843.9,80.73,4793.7,79.9,In,0.502,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.964,16.34,1318.8,10/9/15
-86.17086924,40.96951446,CHURCH17,15/10/09-18:03:18,SOYBEANS,721,5.827,268.7,1,823.06,10/9/15,On,34,Yes,20.07,14.1,4412.1,73.53,4356.3,72.6,In,0.503,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.973,16.37,1203.9,10/9/15
-86.1708902,40.96951417,CHURCH17,15/10/09-18:03:18,SOYBEANS,722,5.764,269,1,823.06,10/9/15,On,34,Yes,19.54,14.2,4342.8,72.38,4282.9,71.38,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.93,16.2,1172.4,10/9/15
-86.17091006,40.9695139,CHURCH17,15/10/09-18:03:18,SOYBEANS,723,5.627,269,1,823.32,10/9/15,On,34,Yes,20.41,13.4,4648.3,77.47,4627,77.12,In,0.501,Unknown,0,Unknown,-459.67,0,None,Unknown,Unknown,Unknown,,8,3.836,15.81,1224.8,10/9/15
